id,trial,prob_recip,pe
sub-1036,1,0.5,-0.5
sub-1036,2,0.5,0.5
sub-1036,3,0.9272709828119223,0.07272901718807767
sub-1036,4,0.4373384110999078,-0.4373384110999078
sub-1036,5,0.9546250000299591,0.04537499997004091
sub-1036,6,0.5,0.5
sub-1036,7,0.9272709828119223,0.07272901718807767
sub-1036,8,0.9894209801177126,-0.9894209801177126
sub-1036,9,0.4060541840195835,-0.4060541840195835
sub-1036,10,0.3470783725534723,-0.3470783725534723
sub-1036,11,0.29666828082371666,-0.29666828082371666
sub-1036,12,0.7770971085101546,0.22290289148984543
sub-1036,13,0.7944381820227939,-0.7944381820227939
sub-1036,14,0.337026374223628,-0.337026374223628
sub-1036,15,0.66632300793381,0.33367699206618995
sub-1036,16,0.3593762124422907,-0.3593762124422907
sub-1036,17,0.9193666181717293,0.08063338182827073
sub-1036,18,0.8233752543261579,0.17662474567384212
sub-1036,19,0.38728778460375446,-0.38728778460375446
sub-1036,20,0.9213108037410186,0.07868919625898141
sub-1036,21,0.909262904132185,0.09073709586781498
sub-1036,22,0.4096593562144232,-0.4096593562144232
sub-1036,23,0.9215548189484432,0.07844518105155684
sub-1036,24,0.9200426841149589,0.07995731588504107
sub-1036,25,0.37070865753714405,-0.37070865753714405
sub-1036,26,0.9536483374758161,0.04635166252418388
sub-1036,27,0.3298865748742045,-0.3298865748742045
sub-1036,28,0.8637701611096689,-0.8637701611096689
sub-1036,29,0.7383151155111252,-0.7383151155111252
sub-1036,30,0.8953540003213125,0.10464599967868748
sub-1036,31,0.6217619301272238,0.3782380698727762
sub-1036,32,0.9503124884768727,0.04968751152312734
sub-1036,33,0.9927725522408033,0.0072274477591967035
sub-1036,34,0.35993365676672756,-0.35993365676672756
sub-1036,35,0.9634753440432269,0.03652465595677312
sub-1036,36,0.37914204153592235,-0.37914204153592235
sub-1036,37,0.38773458514766357,-0.38773458514766357
sub-1036,38,0.7858689996587935,0.21413100034120647
sub-1036,39,0.8964997009616817,0.10350029903831826
sub-1036,40,0.9355192563664845,0.06448074363351552
sub-1036,41,0.9504672915585684,-0.9504672915585684
sub-1036,42,0.42235747618606434,-0.42235747618606434
sub-1036,43,0.7902083499557117,0.20979165004428835
sub-1036,44,0.8932403862015103,-0.8932403862015103
sub-1036,45,0.7635050486929675,0.23649495130703246
