id,trial,prob_recip,pe,svcho
sub-1030,1,0.5,-0.5,9.0
sub-1030,2,0.5,-0.5,9.0
sub-1030,3,0.5,0.5,9.0
sub-1030,4,0.5032833082786176,0.49671669172138244,9.039399699343411
sub-1030,5,0.13516548016653726,-0.13516548016653726,9.0
sub-1030,6,0.18835591873085925,-0.18835591873085925,9.0
sub-1030,7,0.5,0.5,9.0
sub-1030,8,0.2726029625024648,-0.2726029625024648,9.0
sub-1030,9,0.5028046238400912,0.49719537615990883,9.033655486081095
sub-1030,10,0.5060695152293635,0.4939304847706365,9.072834182752363
sub-1030,11,0.5025426767179728,0.4974573232820272,9.030512120615674
sub-1030,12,0.37892997253262234,-0.37892997253262234,9.0
sub-1030,13,0.5049623327555935,0.49503766724440645,9.059547993067122
sub-1030,14,0.5082130552977757,0.4917869447022243,9.147834995359963
sub-1030,15,0.5049583812643583,0.4950416187356417,9.0595005751723
sub-1030,16,0.5082091297544682,0.4917908702455318,9.147764335580428
sub-1030,17,0.5114385318257195,0.4885614681742805,9.137262381908634
sub-1030,18,0.5146467276518598,0.4853532723481402,9.263641097733476
sub-1030,19,0.4598230135743664,-0.4598230135743664,9.0
sub-1030,20,0.4656805501066763,-0.4656805501066763,9.0
sub-1030,21,0.5044452488923695,0.4955547511076305,9.053342986708435
sub-1030,22,0.5076993669260094,0.49230063307399063,9.092392403112113
sub-1030,23,0.47860909313666566,-0.47860909313666566,9.0
sub-1030,24,0.5081107322642222,0.4918892677357778,9.097328787170667
sub-1030,25,0.48439171753142624,-0.48439171753142624,9.0
sub-1030,26,0.5068138587525176,0.4931861412474824,9.08176630503021
sub-1030,27,0.5082750163975823,-0.5082750163975823,9.148950295156482
sub-1030,28,0.5085868468318533,0.4914131531681467,9.10304216198224
sub-1030,29,0.49168988651750006,-0.49168988651750006,8.950139319105
sub-1030,30,0.0,0.0,9.0
sub-1030,31,0.18835591873085925,-0.18835591873085925,9.0
sub-1030,32,0.5073633821108123,0.49263661788918767,9.088360585329749
sub-1030,33,0.2726029625024648,-0.2726029625024648,9.0
sub-1030,34,0.23379154627577337,-0.23379154627577337,9.0
sub-1030,35,0.5077332790248212,0.49226672097517876,9.139199022446782
sub-1030,36,0.5109658058253527,0.48903419417464733,9.197384504856348
sub-1030,37,0.514177105861874,0.48582289413812596,9.255187905513733
sub-1030,38,0.3965811746746891,-0.3965811746746891,9.0
sub-1030,39,0.37892997253262234,-0.37892997253262234,9.0
sub-1030,40,0.3965811746746891,-0.3965811746746891,9.0
sub-1030,41,0.4355402703911195,-0.4355402703911195,9.0
sub-1030,42,0.4449380688483462,-0.4449380688483462,9.0
sub-1030,43,0.4529657309990985,-0.4529657309990985,9.0
sub-1030,44,0.5067469971577172,0.4932530028422828,9.080963965892607
sub-1030,45,0.5099860004930872,0.4900139995069128,9.179748008875569
